"","date","stockID","factorscore"
"537",2015-11-09,"EQ002199",-4.83069931248377
"538",2015-11-09,"EQ002201",-4.28128971906981
"539",2015-11-09,"EQ002202",-2.82411463118904
"540",2015-11-09,"EQ002203",-5.85175914198712
"541",2015-11-09,"EQ002204",-1.48765342364934
"542",2015-11-09,"EQ002205",-3.16207976778788
"543",2015-11-09,"EQ002206",-3.20995974681419
"544",2015-11-09,"EQ002207",-7.52406676183494
"545",2015-11-09,"EQ002208",-4.00747638654143
"546",2015-11-09,"EQ002209",-6.23686706528137
"547",2015-11-09,"EQ002210",-9.08528972755944
"548",2015-11-09,"EQ002211",-5.02158658444106
"549",2015-11-09,"EQ002212",-3.06315218501164
"550",2015-11-09,"EQ002213",-10.0115858179682
"551",2015-11-09,"EQ002214",-6.34961097113412
"552",2015-11-09,"EQ002215",-8.57280836633867
"553",2015-11-09,"EQ002216",-4.75170008063692
"554",2015-11-09,"EQ002218",-2.4726921677819
"555",2015-11-09,"EQ002219",-7.3593215355086
"556",2015-11-09,"EQ002220",-2.75955428421618
"557",2015-11-09,"EQ002221",-7.28325559058062
"558",2015-11-09,"EQ002222",-7.83558881331856
"559",2015-11-09,"EQ002223",-12.1824356625913
"560",2015-11-09,"EQ002224",-6.21641487043592
"561",2015-11-09,"EQ002225",-2.71877475137104
"562",2015-11-09,"EQ002226",-2.39498181040661
"563",2015-11-09,"EQ002227",-11.2850853923232
"564",2015-11-09,"EQ002228",-4.06592386742513
"565",2015-11-09,"EQ002229",-8.04290031258244
"566",2015-11-09,"EQ002230",-8.36233943051926
"567",2015-11-09,"EQ002231",-9.84487356231581
"568",2015-11-09,"EQ002232",-6.79619180200448
"569",2015-11-09,"EQ002233",-2.36420198487173
"570",2015-11-09,"EQ002235",-15.6955643197086
"571",2015-11-09,"EQ002236",-7.19799705440294
"572",2015-11-09,"EQ002237",-2.44483359727686
"573",2015-11-09,"EQ002238",-4.90693937776583
"574",2015-11-09,"EQ002239",-5.2871192831095
"575",2015-11-09,"EQ002240",-3.9642108729723
"576",2015-11-09,"EQ002241",-4.8008862966018
"577",2015-11-09,"EQ002242",-6.16185431622423
"578",2015-11-09,"EQ002243",-3.09070304462892
"579",2015-11-09,"EQ002244",-2.51574475145106
"580",2015-11-09,"EQ002245",-4.89879943282241
"581",2015-11-09,"EQ002246",-4.54693211397124
"582",2015-11-09,"EQ002247",-5.2408561478993
"583",2015-11-09,"EQ002249",-6.54787607171408
"584",2015-11-09,"EQ002250",-4.00256590319772
"585",2015-11-09,"EQ002251",-3.01818259214763
"586",2015-11-09,"EQ002252",-10.9856606212574
"587",2015-11-09,"EQ002253",-6.84228613639312
"588",2015-11-09,"EQ002254",-5.11387459806382
"589",2015-11-09,"EQ002255",-3.98420486066688
"590",2015-11-09,"EQ002256",-13.8815361850997
"591",2015-11-09,"EQ002258",-3.91448292053687
"592",2015-11-09,"EQ002259",-5.34885754453516
"593",2015-11-09,"EQ002260",-25.9847239980619
"594",2015-11-09,"EQ002261",-10.4452470917619
"595",2015-11-09,"EQ002262",-8.05980635694344
"596",2015-11-09,"EQ002263",-2.82923764265575
"597",2015-11-09,"EQ002264",-3.99646706117484
"598",2015-11-09,"EQ002266",-6.16958472758597
"599",2015-11-09,"EQ002267",-3.18213977605249
"600",2015-11-09,"EQ002268",-22.7066794716697
"601",2015-11-09,"EQ002269",-4.94048770605154
"602",2015-11-09,"EQ002270",-6.45132747074717
"603",2015-11-09,"EQ002271",-4.13678362447237
"604",2015-11-09,"EQ002272",-2.69977139345416
"605",2015-11-09,"EQ002273",-4.12983393176497
"606",2015-11-09,"EQ002274",-2.33334612156228
"607",2015-11-09,"EQ002275",-6.2642064043165
"608",2015-11-09,"EQ002276",-9.87943393140071
"609",2015-11-09,"EQ002277",-2.76766104165563
"610",2015-11-09,"EQ002278",-5.69425295274071
"611",2015-11-09,"EQ002279",-9.34409181141408
"612",2015-11-09,"EQ002280",-39.2117251537773
"613",2015-11-09,"EQ002281",-4.11661705710437
"614",2015-11-09,"EQ002282",-5.01750585745702
"615",2015-11-09,"EQ002283",-3.26020338726673
"616",2015-11-09,"EQ002284",-3.89617551526197
"617",2015-11-09,"EQ002285",-8.13744056469537
"618",2015-11-09,"EQ002286",-3.63296142718632
"619",2015-11-09,"EQ002287",-8.46071614897662
"620",2015-11-09,"EQ002288",-4.65496365082478
"621",2015-11-09,"EQ002289",-4.07150440455452
"622",2015-11-09,"EQ002290",-7.81664494242306
"623",2015-11-09,"EQ002291",-2.87455573203585
"624",2015-11-09,"EQ002292",-13.6636395523108
"625",2015-11-09,"EQ002293",-5.13477340097727
"626",2015-11-09,"EQ002294",-7.28773544854369
"627",2015-11-09,"EQ002295",-3.78456281689026
"628",2015-11-09,"EQ002296",-4.58217892410702
"629",2015-11-09,"EQ002297",-5.59995629468232
"630",2015-11-09,"EQ002298",-3.78595045402666
"631",2015-11-09,"EQ002299",-3.98983853171442
"632",2015-11-09,"EQ002300",-4.08235164221462
"633",2015-11-09,"EQ002301",-8.82889349742578
"634",2015-11-09,"EQ002302",-2.58416835641858
"635",2015-11-09,"EQ002303",-7.15050887515166
"636",2015-11-09,"EQ002304",-4.76177316649015
"637",2015-11-09,"EQ002305",-3.0491284010264
"638",2015-11-09,"EQ002307",-5.61649501301013
"639",2015-11-09,"EQ002308",-9.51498194197266
"640",2015-11-09,"EQ002309",-2.73552235063357
"641",2015-11-09,"EQ002310",-6.55338523902774
"642",2015-11-09,"EQ002311",-4.46610911775343
"643",2015-11-09,"EQ002312",-17.4724183752615
"644",2015-11-09,"EQ002313",-2.41193403856606
"645",2015-11-09,"EQ002314",-3.46425663529007
"646",2015-11-09,"EQ002315",-5.65943412962792
"647",2015-11-09,"EQ002316",-8.18650191849285
"648",2015-11-09,"EQ002317",-4.88005630942778
"649",2015-11-09,"EQ002318",-5.34333615149843
"650",2015-11-09,"EQ002319",-5.55736526298541
"651",2015-11-09,"EQ002320",-5.6904308186762
"652",2015-11-09,"EQ002321",-3.06308710926675
"653",2015-11-09,"EQ002322",-3.33422166215704
"654",2015-11-09,"EQ002323",-16.0332912182421
"655",2015-11-09,"EQ002324",-4.28431037064311
"656",2015-11-09,"EQ002325",-6.30774075226291
"657",2015-11-09,"EQ002326",-8.194015008526
"658",2015-11-09,"EQ002327",-4.21759253306244
"659",2015-11-09,"EQ002328",-2.14732018311946
"660",2015-11-09,"EQ002329",-7.71868415684064
"661",2015-11-09,"EQ002330",-4.29836649165051
"662",2015-11-09,"EQ002331",-5.67034757304486
"663",2015-11-09,"EQ002332",-6.07928058132672
"664",2015-11-09,"EQ002333",-3.90822059475914
"665",2015-11-09,"EQ002334",-5.15972846257642
"666",2015-11-09,"EQ002335",-5.70701361504666
"667",2015-11-09,"EQ002336",-2.01972823354918
"668",2015-11-09,"EQ002337",-5.03957128546248
"669",2015-11-09,"EQ002338",-11.4325130278448
"670",2015-11-09,"EQ002339",-7.23296499127903
"671",2015-11-09,"EQ002340",-3.87179830485741
"672",2015-11-09,"EQ002341",-3.06198810133951
"673",2015-11-09,"EQ002342",-2.94075954264896
"674",2015-11-09,"EQ002343",-16.1272741432927
"675",2015-11-09,"EQ002344",-3.40201501588997
"676",2015-11-09,"EQ002345",-4.44663804643015
"677",2015-11-09,"EQ002346",-4.78063553291505
"678",2015-11-09,"EQ002347",-3.55585614590404
"679",2015-11-09,"EQ002348",-7.9994446024551
"680",2015-11-09,"EQ002349",-6.30894852099432
"681",2015-11-09,"EQ002350",-4.18258391358061
"682",2015-11-09,"EQ002351",-4.39584619118566
"683",2015-11-09,"EQ002352",-4.41064712807893
"684",2015-11-09,"EQ002353",-3.40287022489031
"685",2015-11-09,"EQ002354",-26.9626950612815
"686",2015-11-09,"EQ002355",-3.48316840613099
"687",2015-11-09,"EQ002356",-6.27946746548853
"688",2015-11-09,"EQ002357",-6.07937745514759
"689",2015-11-09,"EQ002358",-6.15651846699513
"690",2015-11-09,"EQ002359",-12.8482561194583
"691",2015-11-09,"EQ002360",-4.85550254506632
"692",2015-11-09,"EQ002361",-5.11451248876359
"693",2015-11-09,"EQ002362",-9.18984615795062
"694",2015-11-09,"EQ002363",-4.39765666292578
"695",2015-11-09,"EQ002364",-13.6413029239787
"696",2015-11-09,"EQ002365",-3.02097467493363
"697",2015-11-09,"EQ002366",-18.6000165538085
"698",2015-11-09,"EQ002367",-6.12507544920221
"699",2015-11-09,"EQ002368",-13.3365954492378
"700",2015-11-09,"EQ002369",-4.64578463924029
"701",2015-11-09,"EQ002370",-9.2145699437223
"702",2015-11-09,"EQ002371",-3.63073311815648
"703",2015-11-09,"EQ002372",-4.69217232382764
"704",2015-11-09,"EQ002374",-2.72942572296243
"705",2015-11-09,"EQ002375",-2.93194871658831
"706",2015-11-09,"EQ002376",-5.02135680625737
"707",2015-11-09,"EQ002377",-4.73312669469697
"708",2015-11-09,"EQ002378",-5.4929972060995
"709",2015-11-09,"EQ002379",-3.05122871443422
"710",2015-11-09,"EQ002380",-6.53906730040071
"711",2015-11-09,"EQ002381",-5.33617568831604
"712",2015-11-09,"EQ002382",-6.11684812038626
"713",2015-11-09,"EQ002383",-4.33704238763545
"714",2015-11-09,"EQ002384",-6.95355214072673
"715",2015-11-09,"EQ002385",-5.81539527027622
"716",2015-11-09,"EQ002386",-1.18574568360109
"717",2015-11-09,"EQ002387",-4.22641930134159
"718",2015-11-09,"EQ002388",-6.72880528382207
"719",2015-11-09,"EQ002389",-4.68684032719061
"720",2015-11-09,"EQ002390",-6.88545201688688
"721",2015-11-09,"EQ002391",-2.17351322834651
"722",2015-11-09,"EQ002392",-2.84116349857181
"723",2015-11-09,"EQ002393",-2.5209971428462
"724",2015-11-09,"EQ002394",-1.82368629096496
"725",2015-11-09,"EQ002395",-4.43365625326751
"726",2015-11-09,"EQ002396",-4.92769530665496
"727",2015-11-09,"EQ002397",-5.17968451244367
"728",2015-11-09,"EQ002398",-2.80437733760923
"729",2015-11-09,"EQ002399",-2.95020892324642
"730",2015-11-09,"EQ002400",-9.34822462193604
"731",2015-11-09,"EQ002401",-8.14858477330141
"732",2015-11-09,"EQ002402",-6.77677212043849
"733",2015-11-09,"EQ002403",-2.53345212869456
"734",2015-11-09,"EQ002404",-3.70690624112683
"735",2015-11-09,"EQ002405",-10.2858937285011
"736",2015-11-09,"EQ002406",-2.47277882604293
"737",2015-11-09,"EQ002407",-8.46534448519938
"738",2015-11-09,"EQ002408",-1.92398762566209
"739",2015-11-09,"EQ002409",-2.75258278319669
"740",2015-11-09,"EQ002410",-7.86348355157983
"741",2015-11-09,"EQ002411",-6.60589787195263
"742",2015-11-09,"EQ002412",-5.98988412583833
"743",2015-11-09,"EQ002413",-8.10184057853599
"744",2015-11-09,"EQ002414",-6.47126097951145
"745",2015-11-09,"EQ002415",-8.70934749561602
"746",2015-11-09,"EQ002416",-2.6479871400858
"747",2015-11-09,"EQ002418",-5.75157372363184
"748",2015-11-09,"EQ002419",-2.51147021989723
"749",2015-11-09,"EQ002420",-2.32926493577343
"750",2015-11-09,"EQ002421",-6.040188323669
"751",2015-11-09,"EQ002422",-2.22230774508623
"752",2015-11-09,"EQ002423",-4.53856175498743
"753",2015-11-09,"EQ002424",-15.5492660931805
"754",2015-11-09,"EQ002425",-6.65229003194141
"755",2015-11-09,"EQ002426",-5.42437247874525
"756",2015-11-09,"EQ002427",-3.50424762280232
"757",2015-11-09,"EQ002428",-5.78168192741862
"758",2015-11-09,"EQ002429",-4.2136112787144
"759",2015-11-09,"EQ002430",-2.28944456652666
"760",2015-11-09,"EQ002431",-2.0939052739982
"761",2015-11-09,"EQ002432",-16.8161043127416
"762",2015-11-09,"EQ002433",-2.77781368142825
"763",2015-11-09,"EQ002434",-4.35305547937892
"764",2015-11-09,"EQ002435",-2.27606541643416
"765",2015-11-09,"EQ002436",-4.840950234015
"766",2015-11-09,"EQ002437",-6.48637654673622
"767",2015-11-09,"EQ002438",-4.97437671222737
"768",2015-11-09,"EQ002439",-19.9679778348016
"769",2015-11-09,"EQ002440",-2.45396266084499
"770",2015-11-09,"EQ002441",-4.05907706348067
"771",2015-11-09,"EQ002442",-5.58086766908767
"772",2015-11-09,"EQ002443",-3.04262479923515
"773",2015-11-09,"EQ002444",-4.17395482966671
"774",2015-11-09,"EQ002445",-10.9913792419019
"775",2015-11-09,"EQ002446",-7.94392299393628
"776",2015-11-09,"EQ002447",-4.04094526665073
"777",2015-11-09,"EQ002448",-3.32474350654356
"778",2015-11-09,"EQ002449",-2.46474341406427
"779",2015-11-09,"EQ002450",-8.69151538859657
"780",2015-11-09,"EQ002451",-8.18675594724621
"781",2015-11-09,"EQ002452",-3.97165268951544
"782",2015-11-09,"EQ002453",-2.75638070086607
"783",2015-11-09,"EQ002454",-2.87521783155834
"784",2015-11-09,"EQ002455",-5.66189472160709
"785",2015-11-09,"EQ002456",-4.24666486634447
"786",2015-11-09,"EQ002457",-2.62029502145855
"787",2015-11-09,"EQ002458",-17.9490838758383
"788",2015-11-09,"EQ002460",-8.69041291495269
"789",2015-11-09,"EQ002461",-2.89161627126512
"790",2015-11-09,"EQ002462",-7.59578380330101
"791",2015-11-09,"EQ002463",-3.32594917196604
"792",2015-11-09,"EQ002464",-7.32176334727346
"793",2015-11-09,"EQ002465",-5.97557243462767
"794",2015-11-09,"EQ002466",-10.7911775022961
"795",2015-11-09,"EQ002467",-7.75618091102607
"796",2015-11-09,"EQ002468",-6.23845011878817
"797",2015-11-09,"EQ002469",-4.1512277636255
"798",2015-11-09,"EQ002470",-4.29557725016265
"799",2015-11-09,"EQ002471",-6.24733110984784
"800",2015-11-09,"EQ002472",-4.74486579496364
"801",2015-11-09,"EQ002473",-14.0625991647951
"802",2015-11-09,"EQ002474",-8.00906912180751
"803",2015-11-09,"EQ002475",-7.78630070736336
"804",2015-11-09,"EQ002476",-5.22072986320442
"805",2015-11-09,"EQ002477",-2.82701868471556
"806",2015-11-09,"EQ002478",-1.83722387522607
"807",2015-11-09,"EQ002479",-4.01441170085081
"808",2015-11-09,"EQ002480",-3.77952432210725
"809",2015-11-09,"EQ002481",-6.88956075991522
"810",2015-11-09,"EQ002482",-3.09619927332723
"811",2015-11-09,"EQ002483",-1.72521404414723
"812",2015-11-09,"EQ002484",-4.66584357492789
"813",2015-11-09,"EQ002485",-2.48946428503203
"814",2015-11-09,"EQ002486",-4.82742168353967
"815",2015-11-09,"EQ002487",-5.38562000959609
"816",2015-11-09,"EQ002488",-7.06107730305487
"817",2015-11-09,"EQ002489",-5.2215550817252
"818",2015-11-09,"EQ002490",-2.78309657560078
"819",2015-11-09,"EQ002491",-7.79606027118326
"820",2015-11-09,"EQ002492",-3.11099938702759
"821",2015-11-09,"EQ002493",-3.9569494897766
"822",2015-11-09,"EQ002494",-5.11085028044827
"823",2015-11-09,"EQ002495",-4.52999462180922
"824",2015-11-09,"EQ002496",-2.80923193254509
"825",2015-11-09,"EQ002497",-4.72586489746498
"826",2015-11-09,"EQ002498",-4.90851650691807
"827",2015-11-09,"EQ002499",-6.90730864400843
"828",2015-11-09,"EQ002500",-4.75923501531307
"829",2015-11-09,"EQ002501",-3.22725760043219
"830",2015-11-09,"EQ002502",-5.09082416918372
"831",2015-11-09,"EQ002503",-6.28861612295755
"832",2015-11-09,"EQ002504",-11.2655893682075
"833",2015-11-09,"EQ002505",-3.56401144168408
"834",2015-11-09,"EQ002507",-5.04777369619623
"835",2015-11-09,"EQ002508",-6.96673317941155
"836",2015-11-09,"EQ002509",-4.57094143351813
"837",2015-11-09,"EQ002510",-3.39449968244206
"838",2015-11-09,"EQ002511",-2.21373802699536
"839",2015-11-09,"EQ002512",-12.6227877883648
"840",2015-11-09,"EQ002513",-2.93599113888201
"841",2015-11-09,"EQ002514",-4.14686371057587
"842",2015-11-09,"EQ002515",-5.43356130084519
"843",2015-11-09,"EQ002516",-4.86364055702497
"844",2015-11-09,"EQ002517",-16.7351829314794
"845",2015-11-09,"EQ002518",-5.85192295654456
"846",2015-11-09,"EQ002519",-6.61411497934134
"847",2015-11-09,"EQ002520",-12.5773274857748
"848",2015-11-09,"EQ002521",-1.87926740429932
"849",2015-11-09,"EQ002522",-11.9740449446608
"850",2015-11-09,"EQ002523",-2.8156683888332
"851",2015-11-09,"EQ002524",-5.20381281655732
"852",2015-11-09,"EQ002526",-2.95414958979438
"853",2015-11-09,"EQ002527",-6.60460001372977
"854",2015-11-09,"EQ002528",-3.69432487017604
"855",2015-11-09,"EQ002529",-5.01209437419673
"856",2015-11-09,"EQ002530",-9.27338449996147
"857",2015-11-09,"EQ002531",-5.51167089103604
"858",2015-11-09,"EQ002532",-3.72684004685213
"859",2015-11-09,"EQ002533",-2.63552016684745
"860",2015-11-09,"EQ002534",-2.43415833055473
"861",2015-11-09,"EQ002535",-1.64250658473424
"862",2015-11-09,"EQ002536",-2.70604682077659
"863",2015-11-09,"EQ002537",-3.39364631457075
"864",2015-11-09,"EQ002538",-3.05509893960057
"865",2015-11-09,"EQ002539",-4.41832291871634
"866",2015-11-09,"EQ002540",-3.92390874545748
"867",2015-11-09,"EQ002541",-2.20614189173969
"868",2015-11-09,"EQ002542",-7.2305370964728
"869",2015-11-09,"EQ002543",-2.8716031517191
"870",2015-11-09,"EQ002544",-13.2979324930053
"871",2015-11-09,"EQ300001",-17.0427367803384
"872",2015-11-09,"EQ300002",-5.82671992585438
"873",2015-11-09,"EQ300003",-9.83350764622972
"874",2015-11-09,"EQ300004",-4.34370275143773
"875",2015-11-09,"EQ300005",-8.86985883809038
"876",2015-11-09,"EQ300006",-6.89630217348489
"877",2015-11-09,"EQ300007",-7.8420072237673
"878",2015-11-09,"EQ300008",-6.42742224683492
"879",2015-11-09,"EQ300009",-14.0215220996308
"880",2015-11-09,"EQ300010",-10.5747432878287
"881",2015-11-09,"EQ300011",-8.2971604900637
"882",2015-11-09,"EQ300012",-6.60691491340903
"883",2015-11-09,"EQ300013",-5.97410273880043
"884",2015-11-09,"EQ300014",-8.25547277146101
"885",2015-11-09,"EQ300015",-14.1219425595498
"886",2015-11-09,"EQ300016",-16.1517555648155
"887",2015-11-09,"EQ300017",-21.1457950107479
"888",2015-11-09,"EQ300018",-8.68775901017476
"889",2015-11-09,"EQ300019",-7.29292127544966
"890",2015-11-09,"EQ300020",-3.11840350052485
"891",2015-11-09,"EQ300021",-8.78987395548534
"892",2015-11-09,"EQ300022",-44.9695792809998
"893",2015-11-09,"EQ300023",-4.39384856092338
"894",2015-11-09,"EQ300024",-26.2547453960524
"895",2015-11-09,"EQ300025",-7.06111594181715
"896",2015-11-09,"EQ300026",-5.05327697103327
"897",2015-11-09,"EQ300027",-5.96530189257406
"898",2015-11-09,"EQ300028",-59.5594324065471
"899",2015-11-09,"EQ300029",-4.49762210368057
"900",2015-11-09,"EQ300030",-6.4028067284039
"901",2015-11-09,"EQ300031",-7.77910372477036
"902",2015-11-09,"EQ300032",-8.50209590872811
"903",2015-11-09,"EQ300033",-30.038411286799
"904",2015-11-09,"EQ300034",-8.30925201959038
"905",2015-11-09,"EQ300035",-3.27695832783727
"906",2015-11-09,"EQ300036",-11.7871185390085
"907",2015-11-09,"EQ300037",-4.11031959421271
"908",2015-11-09,"EQ300038",-5.33193696085982
"909",2015-11-09,"EQ300039",-5.68121090614614
"910",2015-11-09,"EQ300040",-3.27489293560763
"911",2015-11-09,"EQ300041",-3.43379112645694
"912",2015-11-09,"EQ300042",-5.66597973061558
"913",2015-11-09,"EQ300043",-10.8654890210602
"914",2015-11-09,"EQ300044",-8.82025715223643
"915",2015-11-09,"EQ300045",-12.9959100162971
"916",2015-11-09,"EQ300046",-3.72849216658426
"917",2015-11-09,"EQ300047",-5.48047730075039
"918",2015-11-09,"EQ300048",-3.03406920867757
"919",2015-11-09,"EQ300049",-6.71637985012423
"920",2015-11-09,"EQ300050",-3.87450724459586
"921",2015-11-09,"EQ300051",-8.23679903558339
"922",2015-11-09,"EQ300052",-8.23989576363705
"923",2015-11-09,"EQ300053",-7.67586679303517
"924",2015-11-09,"EQ300054",-7.65156606150994
"925",2015-11-09,"EQ300055",-6.33122897230046
"926",2015-11-09,"EQ300056",-9.20016796640724
"927",2015-11-09,"EQ300057",-2.95744512244281
"928",2015-11-09,"EQ300058",-6.36108510947598
"929",2015-11-09,"EQ300059",-34.1867019977905
"930",2015-11-09,"EQ300061",-6.52684629859348
"931",2015-11-09,"EQ300062",-5.86697163172249
"932",2015-11-09,"EQ300063",-12.3883333611143
"933",2015-11-09,"EQ300064",-4.34682067695798
"934",2015-11-09,"EQ300065",-11.1000275376639
"935",2015-11-09,"EQ300066",-4.60715066819621
"936",2015-11-09,"EQ300067",-5.8305436354871
"937",2015-11-09,"EQ300068",-3.67894589557316
"938",2015-11-09,"EQ300069",-7.1735522075022
"939",2015-11-09,"EQ300070",-4.73990326809386
"940",2015-11-09,"EQ300071",-7.09950144495382
"941",2015-11-09,"EQ300072",-6.42714826775099
"942",2015-11-09,"EQ300073",-4.50631016668812
"943",2015-11-09,"EQ300074",-8.58529742851457
"944",2015-11-09,"EQ300075",-10.9457921405723
"945",2015-11-09,"EQ300076",-5.55796427057216
"946",2015-11-09,"EQ300077",-4.05608044430077
"947",2015-11-09,"EQ300078",-14.4743383230767
"948",2015-11-09,"EQ300079",-4.78250922125034
"949",2015-11-09,"EQ300080",-1.36270986065816
"950",2015-11-09,"EQ300081",-6.25794795317945
"951",2015-11-09,"EQ300082",-1.8773815007814
"952",2015-11-09,"EQ300083",-3.98977208157934
"953",2015-11-09,"EQ300084",-3.69778971779128
"954",2015-11-09,"EQ300085",-34.7658431148481
"955",2015-11-09,"EQ300086",-4.19569677226377
"956",2015-11-09,"EQ300087",-8.40871913848978
"957",2015-11-09,"EQ300088",-3.9637130011866
"958",2015-11-09,"EQ300089",-4.891979029511
"959",2015-11-09,"EQ300090",-5.32087793083118
"960",2015-11-09,"EQ300091",-7.91440348618091
"961",2015-11-09,"EQ300092",-6.24899532570911
"962",2015-11-09,"EQ300093",-6.35382738946292
"963",2015-11-09,"EQ300094",-6.38718167348601
"964",2015-11-09,"EQ300095",-4.2309022993857
"965",2015-11-09,"EQ300096",-17.0421737341663
"966",2015-11-09,"EQ300097",-11.8342949589257
"967",2015-11-09,"EQ300098",-8.71070701948116
"968",2015-11-09,"EQ300099",-7.10269240331063
"969",2015-11-09,"EQ300100",-3.92419006045648
"970",2015-11-09,"EQ300101",-23.5614122621612
"971",2015-11-09,"EQ300102",-2.7993262078442
"972",2015-11-09,"EQ300103",-4.90486783993281
"973",2015-11-09,"EQ300104",-28.5355943824475
"974",2015-11-09,"EQ300105",-2.76483956687375
"975",2015-11-09,"EQ300106",-5.29372812145978
"976",2015-11-09,"EQ300107",-4.62686325019272
"977",2015-11-09,"EQ300108",-3.17721461181873
"978",2015-11-09,"EQ300109",-8.72194094344398
"979",2015-11-09,"EQ300110",-7.03939880026151
"980",2015-11-09,"EQ300111",-5.91812714911395
"981",2015-11-09,"EQ300112",-6.74447197192891
"982",2015-11-09,"EQ300113",-14.0990686957395
"983",2015-11-09,"EQ300114",-8.89077406793577
"984",2015-11-09,"EQ300115",-5.79097753590869
"985",2015-11-09,"EQ300116",-4.90146182885618
"986",2015-11-09,"EQ300117",-2.59120051740647
"987",2015-11-09,"EQ300118",-3.3635102359912
"988",2015-11-09,"EQ300119",-4.7714201205172
"989",2015-11-09,"EQ300120",-6.05553227964209
"990",2015-11-09,"EQ300121",-7.13995351217103
"991",2015-11-09,"EQ300122",-12.0503271524291
"992",2015-11-09,"EQ300123",-6.39774664977185
"993",2015-11-09,"EQ300124",-10.2282599603257
"994",2015-11-09,"EQ300125",-3.31128996061564
"995",2015-11-09,"EQ300126",-5.88973339692801
"996",2015-11-09,"EQ300127",-4.9868379165712
"997",2015-11-09,"EQ300128",-3.5844760409835
"998",2015-11-09,"EQ300129",-3.67803140918636
"999",2015-11-09,"EQ300130",-5.98387397715878
"1000",2015-11-09,"EQ300131",-6.85588655513912
"1001",2015-11-09,"EQ300132",-5.99315243236791
"1002",2015-11-09,"EQ300133",-7.82989682131307
"1003",2015-11-09,"EQ300134",-6.01468444698894
"1004",2015-11-09,"EQ300135",-7.39411297664384
"1005",2015-11-09,"EQ300136",-14.4598513933795
"1006",2015-11-09,"EQ300137",-6.03161854746865
"1007",2015-11-09,"EQ300138",-3.24201016547277
"1008",2015-11-09,"EQ300139",-3.6705822927445
"1009",2015-11-09,"EQ300140",-8.26492900322329
"1010",2015-11-09,"EQ300141",-6.47677476398137
"1011",2015-11-09,"EQ300142",-7.9116508710086
"1012",2015-11-09,"EQ300143",-10.3602088505062
"1013",2015-11-09,"EQ300144",-8.8535199008213
"1014",2015-11-09,"EQ300145",-7.18243323075678
"1015",2015-11-09,"EQ300146",-5.78621445736942
"1016",2015-11-09,"EQ300147",-4.41770067703626
"1017",2015-11-09,"EQ300148",-3.61569895566995
"1018",2015-11-09,"EQ300149",-10.9041548553572
"1019",2015-11-09,"EQ300150",-4.48506431971149
"1020",2015-11-09,"EQ300151",-10.0611826463586
"1021",2015-11-09,"EQ300152",-4.73980755606566
"1022",2015-11-09,"EQ300153",-5.69044211904272
"1023",2015-11-09,"EQ300154",-3.87117678579636
"1024",2015-11-09,"EQ300155",-8.33822341378539
"1025",2015-11-09,"EQ300156",-10.5751092788783
"1026",2015-11-09,"EQ300157",-2.51238460909985
"1027",2015-11-09,"EQ300158",-2.87227650444168
"1028",2015-11-09,"EQ300159",-11.3865367021025
"1029",2015-11-09,"EQ300160",-4.07714159142552
"1030",2015-11-09,"EQ300161",-5.56441470750142
"1031",2015-11-09,"EQ300162",-10.4757435984411
"1032",2015-11-09,"EQ300163",-7.80542548872469
"1033",2015-11-09,"EQ300164",-3.44824948771844
"1034",2015-11-09,"EQ300165",-3.60646798436561
"1035",2015-11-09,"EQ300166",-13.1608743256095
"1036",2015-11-09,"EQ300167",-10.5295942744164
"1037",2015-11-09,"EQ300168",-17.393420489334
"1038",2015-11-09,"EQ300169",-2.21028562372655
"1039",2015-11-09,"EQ600000",-1.12753902779961
"1040",2015-11-09,"EQ600004",-1.8010156926936
"1041",2015-11-09,"EQ600005",-1.14968227512768
"1042",2015-11-09,"EQ600006",-3.0808881203785
"1043",2015-11-09,"EQ600007",-3.05408793315038
"1044",2015-11-09,"EQ600008",-3.38245137437042
"1045",2015-11-09,"EQ600009",-3.16225353280505
"1046",2015-11-09,"EQ600010",-2.76424480606462
"1047",2015-11-09,"EQ600011",-1.90868946569307
"1048",2015-11-09,"EQ600012",-2.66918490037246
"1049",2015-11-09,"EQ600015",-1.11083764537241
"1050",2015-11-09,"EQ600016",-1.13883793253958
"1051",2015-11-09,"EQ600017",-2.4413335343665
"1052",2015-11-09,"EQ600018",-3.12154918667302
"1053",2015-11-09,"EQ600019",-0.87142196606162
"1054",2015-11-09,"EQ600020",-1.19194198357732
"1055",2015-11-09,"EQ600021",-3.73711766803999
"1056",2015-11-09,"EQ600022",-1.78282931377213
"1057",2015-11-09,"EQ600026",-1.74158736328777
"1058",2015-11-09,"EQ600027",-1.854011507052
"1059",2015-11-09,"EQ600028",-0.958896827821482
"1060",2015-11-09,"EQ600029",-2.30592472492966
"1061",2015-11-09,"EQ600030",-1.85136317098704
"1062",2015-11-09,"EQ600031",-2.41452471542335
"1063",2015-11-09,"EQ600033",-1.5212082895678
"1064",2015-11-09,"EQ600035",-1.95252624889911
"1065",2015-11-09,"EQ600036",-1.3789313852714
"1066",2015-11-09,"EQ600037",-3.58337810889905
"1067",2015-11-09,"EQ600038",-4.77341923821303
"1068",2015-11-09,"EQ600039",-2.03773730541545
"1069",2015-11-09,"EQ600048",-1.5359635455471
"1070",2015-11-09,"EQ600050",-1.90819860571017
"1071",2015-11-09,"EQ600051",-1.83497526272022
